日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20241031,8135,ゼット,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8136,サンリオ,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20241031,8137,サンワテクノス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8138,三京化成,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8139,ナガホリ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8141,新光商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8142,トーホー,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8144,デンキョーグループホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8147,トミタ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8150,三信電気,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8151,東陽テクニカ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8152,ソマール,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8153,モスフードサービス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,8154,加賀電子,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,8158,ソーダニッカ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8159,立花エレテック,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8225,タカチホ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8226,理経,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,8275,フォーバル,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8283,ＰＡＬＴＡＣ,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20241031,8285,三谷産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,8835,太平洋興発,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9260,西本Ｗｉｓｍｅｔｔａｃホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9264,ポエック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9265,ヤマシタヘルスケアホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9268,オプティマスグループ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9270,バリュエンスホールディングス,グロース（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9273,コーア商事ホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9274,ＫＰＰグループホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,9305,ヤマタネ,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9763,丸紅建材リース,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9812,テーオーホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9818,大丸エナウィン,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9824,泉州電業,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,9827,リリカラ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9830,トラスコ中山,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,9832,オートバックスセブン,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,9837,モリト,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9849,共同紙販ホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9852,ＣＢグループマネジメント,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9857,英和,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9867,ソレキア,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9869,加藤産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,9872,北恵,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9882,イエローハット,プライム（内国株式）,6050,卸売業,13,商社・卸売,6,TOPIX Small 1
20241031,9885,シャルレ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9888,ＵＥＸ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9895,コンセック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9896,ＪＫホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9902,日伝,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9906,藤井産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9908,日本電計,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9913,日邦産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9914,植松商会,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9929,平和紙業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9930,北沢産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9932,杉本商事,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9934,因幡電機産業,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20241031,9941,太洋物産,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9955,ヨンキュウ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
20241031,9960,東テク,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9962,ミスミグループ本社,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20241031,9972,アルテック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9982,タキヒヨー,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9986,蔵王産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9987,スズケン,プライム（内国株式）,6050,卸売業,13,商社・卸売,4,TOPIX Mid400
20241031,9991,ジェコス,プライム（内国株式）,6050,卸売業,13,商社・卸売,7,TOPIX Small 2
20241031,9996,サトー商会,スタンダード（内国株式）,6050,卸売業,13,商社・卸売,-,-
